query_id,question_group,model_key,model_id,arm,representation,retrieved_chunk_ids,context_hash,context_tokens,prompt_hash,provider_requested,provider_actual,raw_answer,normalized_answer,is_correct,finish_reason,empty_output,cut,input_tokens,output_tokens,latency_ms,retry_count,estimated_cost
Q062,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1120;T1500-0651;T1500-0769;T1500-1108;T1500-0646,71a8f964fecb99e692a2079f450d5099de77378f712b5a2f39c88b2e0b5bffa4,2935,c6c6deef9152eb3ade4adf91add249f66f64183c6e0aa1def13221b14d6088b1,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,2855,276,3675.9528370166663,0,0.00012153
Q063,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0128;T1500-1533;T1500-1621;T1500-1634;T1500-1629,6e3f30623463cc08ea7bff114c0dd000bc0eddd5c2723a0a97b8b729c1b628f9,6037,291ef4043091ce7320d889c3d980baeb9485a06a11c7d518941d97efed027ef4,coreweave,CoreWeave,lít,lít,1,stop,0,0,5803,86,1604.5936580048874,0,0.00018527
Q064,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0777;T1500-0670;T1500-0650;T1500-0768;T1500-0656,c4b6835285d5ec72c29a4cf24622702fbeeec677bf5d939ad4e599ccb1718dbc,1905,3c0e538fcfb77355fd131c987672f8c55188e6333b68ab45e6b3eff1a4f8dc11,coreweave,CoreWeave,54.890.880,54.890.880,1,stop,0,0,1817,143,1424.0358470124193,0,7.31e-05
Q065,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1800;T1500-1908;T1500-1906;T1500-1155;T1500-1802,892301f0663e9bc7f918b1a02f5854d598f1d0f5eae3a2e8db7dacd31a09bd83,5725,08e2e2205283db847f2231e7cb1de3b71955d96b986eb6774670d7b8fe2f7d6c,coreweave,CoreWeave,1.650.000,1.650.000,1,stop,0,0,5407,251,2491.249687009258,0,0.00019484
Q066,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1617;T1500-1537;T1500-1534;T1500-1339;T1500-1538,6f2ca541a744a4b46396a7b96cac0925978d3e84399b9167348c97fdb29d4173,5949,273aa0a708b645fca945fc7d30b90a2483bbf9f78222dd45f7a867489b529e42,coreweave,CoreWeave,5.030.909,5.030.909,1,stop,0,0,5603,221,2576.0863090108614,0,0.00019682
Q067,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0322;T1500-0321;T1500-0319;T1500-0323;T1500-0320,6c0824b0178fb194bda7f9fabc29f5c5f535e99fa8a6dc0cf33fe6275204febe,5702,24f4d2127b729f7769d28440a7fcf9693e03665443c07c427d119923ec0d2c1f,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5316,246,2608.9650790090673,0,0.00019146
Q068,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1638;T1500-1617;T1500-1634;T1500-1539;T1500-1531,9ce6395052860e30ec60890080d43071b9e1d43115f52155317f468c08c605d9,4863,c4c28635a5a4427a4f97366d111c06f09a4765c69c9eff10a0511864412d39bb,coreweave,CoreWeave,"1,367,273","1,367,273",1,stop,0,0,4702,262,3242.0958050061017,0,0.00017512
Q069,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0923;T1500-1859;T1500-0164;T1500-1974;T1500-1241,a67c32f1b40391062214fee890aa3460e67e7a0c7517651c8e7be60488afe817,5040,14b8dfd2f9c5f468b6e07a69802b0ca424e93e6053790a885976186aef41a341,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4926,176,1818.545838992577,0,0.00017066
Q070,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0150;T1500-0149;T1500-0151;T1500-1809;T1500-1832,3694dc535e4bb443f19e9d2d20584f92125f37d683f1cb104bd5023cdfa09706,5816,f8f6cb8a9a7399c69f74d164bffd99a41b314d59b66b41ddb69aeb69134a8aa0,coreweave,CoreWeave,8.255.000,8.255.000,0,stop,0,0,5421,241,2306.844298989745,0,0.00019396
Q071,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1546;T1500-1618;T1500-1541;T1500-1626;T1500-1625,8beff79bd5935d842171cac21c6d7021a61ac8a75a62be5a105b30d2ae738bcc,5997,7b2f45f89b1574fa6ddbe7e256375d6fbefaaad906974f4ac7f138df9bd7a5ef,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5525,1137,9926.588898000773,0,0.00031356
Q072,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-2208;T1500-0406;T1500-0404;T1500-1929;T1500-0401,8ba404f90acc7b693061366690a3ea977817e821ec4711eebd154f66d339e056,5296,d03830399cf0d2caef5cbfac1fb7c920265921413172873812465f2eeec6851c,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5042,434,3399.527090979973,0,0.00020768
Q073,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1238;T1500-2092;T1500-0987;T1500-2099;T1500-0211,8d62196ec14c4b301fdc01d63ee765c23bf5a98bfa3c8732b19459649db08986,4764,bf6c436c18a3e068201136dc4f80af01ba99b455b29738d540e9dbea03920fbe,coreweave,CoreWeave,"tccs 01:2018/pđ iso 9001:2015, iso 14001:2015","tccs 01:2018/pđ iso 9001:2015, iso 14001:2015",1,stop,0,0,4498,275,2656.0461490007583,0,0.00017069
Q074,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1366;T1500-1347;T1500-1367;T1500-1351;T1500-0020,2cc427ffe12b161af7180567564d1d4c3a5e92f5b5df006dd93c49323a0ce3fe,5343,8afb668bc767996075b500575751f625d9a18f28807fb988229f8ab03a4d8b35,coreweave,CoreWeave,QCVN 16:2023 / TCVN 7744:2013,QCVN 16:2023 / TCVN 7744:2013,0,stop,0,0,5101,1383,11613.63770699245,0,0.00033282
Q075,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1648;T1500-1647;T1500-0097;T1500-1646;T1500-1625,f9ead841916b4b215aa07eb39f84b4927cddba5795210355e691bc1f88741b76,5975,a3a75d895a595948ff7bc1fad4481cd06fd805ee96f6f0bc20bb408a62c8cef5,coreweave,CoreWeave,490.509,490.509,1,stop,0,0,5495,575,4863.875126000494,0,0.0002396
Q076,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1583;T1500-1693;T1500-0909;T1500-1755;T1500-1699,da2ec600bd7a54a9f81fb66a9d45fae3b8c4c6c78e9252d79bf57c94fba65f5c,5439,04746a8bdb6915b55be44bdb4889e1f0dae0c81d4117b6000d6c4ed02134026c,coreweave,CoreWeave,tại chân công trình,tại chân công trình,1,stop,0,0,5228,208,2445.301769999787,0,0.00018388
Q077,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1553;T1500-1547;T1500-1638;T1500-1557;T1500-1550,e644523c9868b2bedcea9ac3445b58d9e412f9fa55144404e9b933b235c7e113,5480,233dea800d7c5056a95fe2a458326c9fb0952fe16484ef988c8432dee532548e,coreweave,CoreWeave,5.701.852,5.701.852,1,stop,0,0,5313,259,2894.480749993818,0,0.00019306
Q078,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1964;T1500-1965;T1500-1967;T1500-1920;T1500-1995,e1acc20edf086015df81b3f8e0a0923b5efda91c64f1b632eb8af8262bee0b34,5232,0e91809ccd2d510627feba2aa9d8b4961ea82daea7bc0255a68f04bb7e281f0a,coreweave,CoreWeave,5.771.000,5.771.000,1,stop,0,0,4911,221,2653.7549720087554,0,0.00017606
Q079,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1564;T1500-1641;T1500-1329;T1500-1535;T1500-1339,199e9f855247560269a6c33e5b0f5d5394a7afd5a1ea20404d518aac9528fca9,3797,68eada8d2894f0e27dee1e5d26b4d9c9825c43d1a4f01ec1c9503a4c70e03734,coreweave,CoreWeave,Giá tại nơi sản xuất.,Giá tại nơi sản xuất.,0,stop,0,0,3679,709,6064.702928008046,0,0.00020254
Q080,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1951;T1500-1952;T1500-1025;T1500-1954;T1500-1026,73fe34103af3e68b4a33598d02bad7b319e6048d8c5c2baafdfd513930c35c4a,5832,64678deb0b11df03d3a1d0c016be16bbf918ab709386b47bb3864cebe81f90a7,coreweave,CoreWeave,TCVN 7722‑2‑3:2019 (IEC 60598‑2‑3:2011),TCVN 7722‑2‑3:2019 (IEC 60598‑2‑3:2011),0,stop,0,0,5132,254,2391.7293710110243,0,0.00018698
Q081,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1155;T1500-1154;T1500-1153;T1500-1152;T1500-1800,9825d446cfcd5c255157444a7d18b675a57e1c8f933f1f38d164a1ec43a6556f,5365,aac565452c6d6aae6d661fcb488b9bf3dc9d0fad9e082cd2214a988276d67628,coreweave,CoreWeave,232.000,232.000,1,stop,0,0,4895,223,2856.886945985025,0,0.00017584
Q082,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1570;T1500-1366;T1500-1371;T1500-1652;T1500-1659,e46a107b79ffe6d1300f67af8545b6dfbf1d37ab36bdf66083d7370cc5bc45db,4623,88fc80bbef03cce0111ea4d4c3f1496ee9cdf851f9bf2613bd78ead1a0c2d7db,coreweave,CoreWeave,TCVN 7239: 2014,TCVN 7239: 2014,1,stop,0,0,4289,295,2722.9140979761723,0,0.00016702
Q083,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0869;T1500-0867;T1500-0566;T1500-0460;T1500-0866,1112a78228bcc222d5a7b1cf36136bc2ed141892e3c15452caf1974c0eb8d1f7,6052,3baf494b1563e8d8ff384dfc84ead1d5cfb1f37898db0df181e43953fc8b3149,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5915,239,3674.5263719931245,0,0.00020852
Q084,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0097;T1500-1648;T1500-1534;T1500-0074;T1500-0076,64e496a244bf3b8020342187abfc6531bdd5f21a2b6752cec5b8d4ac0305687c,5858,b96c10cc0870934fd7761b2670eb9c7e504fc0726ed4212f67e4e86ad3a7a5ce,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5522,155,1742.219732986996,0,0.00018581
Q085,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0120;T1500-0121;T1500-1618;T1500-0066;T1500-1541,aad42e463e999b481898fcb224345373e45077cafdb3e1ab6e89f45e789237b4,4348,9e6373958882650c756da7185720cb991ef98aeefab45e21804694912dcbf775,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4159,258,2421.894336992409,0,0.00015831
Q086,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1095;T1500-1092;T1500-1093;T1500-1090;T1500-1091,62257c074ed069c323d2a4a4c79baf9bf27e60f0f3e826a74ffc34ed79448a1a,6154,e5766c9ee9bc98229b1fa50d729b9a0d7794c1dd5bec331e1fef18e5d087c682,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,6140,123,1739.3288300081622,0,0.00020019
Q087,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1087;T1500-1088;T1500-1339;T1500-1327;T1500-1084,d1bd7448a5d082236670b7bdb12a867637691b751fecc246b69748ebdc4a6bbb,6052,905148001c103d9a6166c35ffe86392ad21371bfaa1afff8301a1f5e10101775,coreweave,CoreWeave,556.593,556.593,1,stop,0,0,5955,299,2759.9134400079492,0,0.00021752
Q088,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1367;T1500-1366;T1500-1449;T1500-1383;T1500-1736,d338c5d2d83bb3fd813425bfffcbbea43e1d942e4eaa7dd39394f946595bb6de,5307,9a68bbf25bbbc8aab1a6ac2c029b9771e57a1e3dedf79fedbb2cd708990a3644,coreweave,CoreWeave,Tại chân công trình,Tại chân công trình,1,stop,0,0,4991,846,7399.193002987886,0,0.00025971
Q089,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1942;T1500-1941;T1500-1915;T1500-1803;T1500-1945,d721279c73dfa3008b13469570024358ebdfa3f6f190666dd376d7d2669cdf15,4843,d1a68c5e51ab87a5ec30896c49d0e48c1cf27e29cf3599f57df09544a6328f66,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4594,212,2857.6096550095826,0,0.00016538
Q090,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1531;T1500-1534;T1500-0067;T1500-1530;T1500-1533,9cbca7952a3a77e274c4c64bbb6563642d39eb3e1b5b62f0967395b19344d121,5208,0d3261b51e78f71c2de22ff3a03832e9beeca1bb59f68ca349cc5cb0c95e952f,coreweave,CoreWeave,QCVN 16:2023,QCVN 16:2023,1,stop,0,0,5021,144,1469.041472999379,0,0.00016935
Q091,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0534;T1500-0448;T1500-0444;T1500-0533;T1500-0537,a6980b751edf35b1d8c09f90b277911828285d90166fb3cdd3d2214817cf8067,5355,1710e2ad45143c27bfe99b7cef6831cd5b7e9bec71d5725d10e523d8b545c7d7,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4996,125,1365.3454979939852,0,0.00016613
Q092,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1833;T1500-1835;T1500-1832;T1500-1261;T1500-1018,0f9ff1f09a100970b9efccf02d3f78e9680dbcf553bfcba1397b281fddf11042,5131,9d9fd4ece88f4556ee33c9c129323dfc95294eade0b5d783c073dcd6779a15ed,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4976,561,4437.076339003397,0,0.00022221
Q093,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1773;T1500-1971;T1500-1776;T1500-1791;T1500-1772,04adcc3aa45330ca9ed0e92e9208493615254361f3e12857e8156294add5ac80,5407,05ccf9a375d2f50f8ba6452a806cc0d354ae04d0a3058cef8aaff79dec4ea604,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5242,272,2693.214030994568,0,0.00019262
Q094,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1631;T1500-1633;T1500-1623;T1500-1626;T1500-1615,ee1c054a601e8952151c23a8acc967c79a36b4aa8e1c004fcb7d93f53ed2d720,4128,dd5efa808a9f181294b778638699f8aa9623972086365b00379131a5d344d040,coreweave,CoreWeave,ĐT: 0917.970.171 (anh. Dụng),ĐT: 0917.970.171 (anh. Dụng),0,stop,0,0,3890,324,2797.529231000226,0,0.00015882
Q095,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1065;T1500-1238;T1500-0205;T1500-1221;T1500-1195,dd74b79cd69935984dd717050853fd0b5aff3d2215b89e13dd384a2f7adbd83d,6373,af602e994f240e4a78adb757fbb24c295a55cbda743e95b64ed8f9c8ede53a06,coreweave,CoreWeave,ISO 9001: 2015,ISO 9001: 2015,1,stop,0,0,6111,372,3130.420626985142,0,0.00023169
Q096,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-2096;T1500-1189;T1500-1187;T1500-1188;T1500-1186,7fb7ba51faac40dba9aadddcc432b42d71a8e9c8130cec0aad990854d838cb43,3362,5afb449a4ad9c87e82410e880d5d8a1fcaa1b1ab1dcb81d0acf73ca86957c5a6,coreweave,CoreWeave,TCVN 8652:2020,TCVN 8652:2020,0,stop,0,0,3081,712,6989.843914983794,0,0.00018499
Q097,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1582;T1500-1693;T1500-1613;T1500-1605;T1500-1534,97350edc7394937a31945572ac647e625ac5f1534b50681d7939bc073cce9f9a,5847,38d051116cfce6aa7e0d328e93d475408c62cd50bce9932525e1b18825d62a35,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5548,340,2810.4934229922947,0,0.00021064
Q098,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0533;T1500-0438;T1500-0531;T1500-0537;T1500-0436,19e80dbcf03852997955203ed65398cef896eb3ff5ebed0ba7be9f0a2784b924,6269,454f7b1a8c8f03fea713e8b542375014dae6e237dfca327bd272479e666f3c3c,coreweave,CoreWeave,377.700,377.700,1,stop,0,0,5821,145,1635.01573598478,0,0.00019348
Q099,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1090;T1500-1017;T1500-1094;T1500-1227;T1500-1091,c971955cae7ba043af331da65b2b2ab914474acffd23dbbf5aab3a51b5edbbcf,6500,46b948b60bd71b7ebb6f13151250f132af48f401bbcc16c9a48fe74decc7e888,coreweave,CoreWeave,"416,117","416,117",1,stop,0,0,6484,518,4433.980244997656,0,0.00026186
Q100,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1242;T1500-1755;T1500-1241;T1500-1718;T1500-1665,d5ef194407db4a4d16bd689a4ed34f9b11178868aded7ddd4aeb8e20ea96b1bd,5721,8905fcadd71830b1679f31dedd45db9c5cc91f8dda646d01230e94186d42bac7,coreweave,CoreWeave,315.000,315.000,1,stop,0,0,5617,300,3002.4400610127486,0,0.00020751
Q101,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1229;T1500-1228;T1500-1230;T1500-1232;T1500-1233,f2ac5803ea1329edc9d9ae22de02a88482b7a112a115cff5bf94cd6651dba04b,6387,6e97efc2357e55b8d6f5794599d07f9620ae0612e9ca56f5af66d0e655a703a8,coreweave,CoreWeave,6.750.000,6.750.000,1,stop,0,0,6302,222,2092.177922022529,0,0.00021792
Q102,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-2096;T1500-1639;T1500-1622;T1500-0073;T1500-0199,4fdf52e96009068ecbeed6fa9309c9b310444cb7d52f72715c7d8c0a83982152,4013,05fffc24a48fa5f55479d94e578e250d2342b7d701a2dad9629049c71ad1171f,coreweave,CoreWeave,QCVN 16:2023/BXD,QCVN 16:2023/BXD,1,stop,0,0,3751,176,1785.5932569946162,0,0.00013541
Q103,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1939;T1500-1938;T1500-1811;T1500-1815;T1500-1814,559a0d0c70285b8b26c49105c3aa2b0d925c4fe9e476cd07690688f3173551bb,4085,2bc19b591a71d0752cd115b933bf6cd0440d6462e007cd6751b9c1af31274f1c,coreweave,CoreWeave,1.260.000,1.260.000,1,stop,0,0,3784,360,4601.995906996308,0,0.00016032
Q104,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1608;T1500-1634;T1500-1635;T1500-2096;T1500-1573,58fa000e9e90c144572e3df158fd1f4e218d056bed82d9db53725f00fb97ba84,4580,31b1046f44f2a3940f3a25564e51ebb40385d64fbd671f2958f7073ed115fa48,coreweave,CoreWeave,TCVN 8652:2014,TCVN 8652:2014,1,stop,0,0,4271,199,2207.468960987171,0,0.000154
Q105,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1366;T1500-1367;T1500-0020;T1500-1348;T1500-2091,dc061570e2933082f759286610abff9603d1bad12084d89c56ad358e0389818e,4636,2f8bc9014634aabc2fa8f272bd027f6c1a1a74106bf0619ddd470e253377525e,coreweave,CoreWeave,TCVN 6477:2016,TCVN 6477:2016,1,stop,0,0,4385,202,1997.0232920022681,0,0.00015781
Q106,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1923;T1500-1921;T1500-1796;T1500-1912;T1500-1803,ae95079bf94e60509e8ddfafcba76b688e48b0bca796faea6e960ad2c11aeec4,4901,36fa42bc7306d3bcb944ad35165ca4904b44a71d115c967f559d3d14032671ef,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4827,406,3457.895981002366,0,0.00019759
Q107,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0869;T1500-0863;T1500-0864;T1500-0867;T1500-0470,528fdd03eb45c403b95bcc3ee802cf24f3367c6120725fbe6574d6444d563457,6605,863b5d4c159a4f7093b793c4f429d98b4efa9a101407fbdf5bf877b629371e76,coreweave,CoreWeave,255.400,255.400,1,stop,0,0,6476,352,3490.5429859936703,0,0.00024004
Q108,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1980;T1500-1979;T1500-1978;T1500-1975;T1500-1976,338475d69b1cd551d6c48a9b2da500966a86713118475a9ce60097e097e2f505,5214,149034f4bb1b6f8031127d6702a71ee212297c3c70282fe96c996f986ce9f50e,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5126,239,3539.693877013633,0,0.00018485
Q109,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1156;T1500-1155;T1500-1800;T1500-1908;T1500-1150,f1a74bfa3602dff175ad2f0d4bc35c6aadf94964887aa8a8d50c357eb4c8fdc4,5997,5e084b3339e746e70f3d2d36162229a3728223be4a599a455f2899ecec1aaef8,coreweave,CoreWeave,735.000,735.000,1,stop,0,0,5505,180,1851.5001910272986,0,0.00018855
Q110,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1750;T1500-0303;T1500-1752;T1500-0302;T1500-0304,6f6bcee3487f0c50174de8fa9010740e9ae25330b3140632254a1a419d2b4989,4913,ad2ba60b2f3ac08a80dd34b138b1e9a3cab268d89fc9ebf0fdcea67ca1431f6e,coreweave,CoreWeave,157.000,157.000,1,stop,0,0,4585,842,7623.357172997203,0,0.00024701
Q111,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1796;T1500-1947;T1500-1975;T1500-1803;T1500-1923,30925e074d90a8ffc22e3c679b35059635f963daa43971c223292e6f6a5a4175,5913,3e1f1a22daa8facaff5209a76f182e3ab00cf1a254c0ba0fb742d364695c8afa,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5743,190,3263.5196990158875,0,0.00019699
Q112,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0464;T1500-0864;T1500-0863;T1500-0867;T1500-0472,7157c46d08d5c037379b394ee85857efefcdfa3ec71b090282d8ab5facb0ba14,5702,602274ef03d830fdbdda5dea8066b73abd171fb9a85093bb588785137f0567b9,coreweave,CoreWeave,185.800,185.800,1,stop,0,0,5557,267,4515.6896249973215,0,0.00020142
Q113,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1799;T1500-1797;T1500-1915;T1500-1941;T1500-1917,0fdf6009b46fea4bcaa62db8c5916d1dbef948f38c5caf895ac64deb37c02e07,5340,38184b2d70d58deefad14121c7aa8bc31c3947cb8b29a1ae940a607493338b46,coreweave,CoreWeave,112.000,112.000,1,stop,0,0,5169,261,2774.2971459811088,0,0.000189
Q114,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0217;T1500-0216;T1500-1077;T1500-0215;T1500-1534,b7bc3bf74810c81ca75ef2ce3483fa25f74caf0ac0176d7957dc3da0a59f5eaa,5049,d485b524cee6dd272ac306db69319ed0934cdf5b79242971174b5e2280065965,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4794,118,1674.6986620128155,0,0.00015916
Q115,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1985;T1500-1983;T1500-1982;T1500-1988;T1500-1976,0ac9d33d9674a930fcf785fcf334524fab76682427d36210fbd15e41e834bdc1,4451,a7506075a0c677764cbcfc8f67b8ba969daaa518c7aaab6ea3e30e7f4b018d55,coreweave,CoreWeave,10.605.000,10.605.000,1,stop,0,0,4333,650,6356.689917010954,0,0.00021449
Q116,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1730;T1500-1366;T1500-1351;T1500-1347;T1500-1355,ba3ff4c9a0070d811739e971c1dceedc9891dec48804d08696aad4988ae756f4,5971,741eaf18bf2e4f8057881ea8c639652bbeccacc319f2e8e67af05463b1b31a6c,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5617,899,7780.854653974529,0,0.00028538
Q117,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1088;T1500-1085;T1500-1086;T1500-1787;T1500-1087,b3a8580e7189d8e7f458f16fbcf26c93488f9ce605af16dd98e9ffc28e777a05,6082,1eba7e1a0732b6145ee82742c220a94152da485aff7f04e9ff31a26e18b5378a,coreweave,CoreWeave,1.084.414,1.084.414,0,stop,0,0,6024,262,2691.91607699031,0,0.00021478
Q118,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1128;T1500-1125;T1500-1127;T1500-1124;T1500-1126,008d4db7a4ca8a75438ed3cb3979403cc0befa215481dd207a269c7e2dc335e8,5999,42560ea8875c953d7f340417b08c1030a1c6a19321615afb6ce64305646cf579,coreweave,CoreWeave,TCVN 5935‑2/IEC 60502‑2,TCVN 5935‑2/IEC 60502‑2,0,stop,0,0,5783,189,1999.3891770136543,0,0.00019806
Q119,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1623;T1500-0097;T1500-1534;T1500-1605;T1500-0076,18a8f36f683042a4a68ba65b3b5c63a1898df648803719d2d546f9ecb2ec0ca4,5292,7f9c7a0691dddc86310cfe4756351483b80eda66409e2eb9d4a41e0a48f12bbc,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4975,447,5201.642197993351,0,0.00020736
Q120,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1008;T1500-1006;T1500-1009;T1500-1010;T1500-1007,3228fac655a56329b2b549fcecc26a767acec86ab065d6c4909e0d43a88da521,4007,8110185abdd45f3409272b201843f5f87ce030c4dc6bebd23397d58c72018454,coreweave,CoreWeave,6.951.000,6.951.000,1,stop,0,0,3718,118,1729.4430400070269,0,0.00012688
Q121,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1435;T1500-1437;T1500-1759;T1500-0185;T1500-1442,9edcda12509d066f7931b5ba30df394e2c91089af70c6d55f22e454cbf3ab9ef,4825,3f13c850229bbbb5b82b72565df141d5499e11ae6b3ecf2539d071a20ee63bbb,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4575,460,4869.216938997852,0,0.00019705
Q122,price,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-1379;T1500-1376;T1500-1370;T1500-0052;T1500-0203,1b7df276ede37272d2d5de76599322105561c466459cb0917fa13502ddea3319,5891,d2c1e188f9a4ee21f966a52251d16caad0ea30899c3042b252779011a3c7b0d0,coreweave,CoreWeave,389.978,389.978,1,stop,0,0,5822,319,3994.8948500095867,0,0.00021613
Q123,attribute,oss20b,openai/gpt-oss-20b,T1500_HTML,HTML,T1500-0037;T1500-0038;T1500-0036;T1500-1611;T1500-0041,d06aacb83230f2b9d1926b0fc374ef2000d3477c98027c42c7cfda635b9a0b90,4468,df6c2098991de8bb0ddbe97269e287cd6eee3c6daa52ddf2f072c5401a132ee4,coreweave,CoreWeave,QCVN 16:2023/ BXD,QCVN 16:2023/ BXD,1,stop,0,0,4191,277,2639.8502759984694,0,0.00016174
